"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","returns nil subdomain for empty brackets (pattern requires >=1 char)","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","extract_subdomain","",""
"","428","passes status IQ regardless of features (only start/stop are gated)","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 20:12:21 UTC 2026","passed","Wed Sep 02 20:12:21 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","429","passes start IQ when features.recording = true","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 20:12:14 UTC 2026","passed","Wed Sep 02 20:12:14 UTC 2026","","recording (recording_mode=file)","",""
"","3","rejects connection with wrong secret","mod_auth_jitsi-shared-secret","Wed Sep 02 20:11:47 UTC 2026","passed","Wed Sep 02 20:11:47 UTC 2026","","","",""
"","65","returns lobbyEnabled: true when lobby is enabled","mod_muc_password_check","Wed Sep 02 20:13:32 UTC 2026","passed","Wed Sep 02 20:13:32 UTC 2026","","GET room info","",""
"","0","ignores apply-to without a moderated child","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","parse_moderation_request","",""
"","174","moderator token user admitted from lobby joins directly without password prompt","mod_muc_lobby_rooms","Wed Sep 02 20:13:25 UTC 2026","passed","Wed Sep 02 20:13:25 UTC 2026","","token_affiliation interaction","",""
"","530","rejects invalid JSON","mod_audio_translation_component","Wed Sep 02 20:11:20 UTC 2026","passed","Wed Sep 02 20:11:20 UTC 2026","","routing and parsing","",""
"","0","handles host-only JID (no node) — stores id in roomless_iqs and rewrites host","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","room_jid_match_rewrite","",""
"","4","rejects connection with not-yet-valid token (nbf in the future)","mod_auth_token (HS256 shared secret)","Wed Sep 02 20:11:48 UTC 2026","passed","Wed Sep 02 20:11:48 UTC 2026","","","",""
"","0","returns false when only one argument is nil","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","table_equals","table helpers","",""
"","166","rejects a nick change to a different resource","mod_muc_resource_validate","Wed Sep 02 20:13:53 UTC 2026","passed","Wed Sep 02 20:13:53 UTC 2026","","","",""
"","4","query contains release identity","mod_jiconop","Wed Sep 02 20:12:37 UTC 2026","passed","Wed Sep 02 20:12:37 UTC 2026","","","",""
"","59","returns item-not-found error reply for Jibri IQ targeting a non-existent room","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 20:12:22 UTC 2026","passed","Wed Sep 02 20:12:22 UTC 2026","","robustness","",""
"","429","plain message without <end_conference/> element is ignored","mod_end_conference","Wed Sep 02 20:12:01 UTC 2026","passed","Wed Sep 02 20:12:01 UTC 2026","","","",""
"","0","logs error and skips hook when accepted_audiences is absent","mod_short_lived_token","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","config validation","",""
"","70","allows a client from a whitelisted domain to join","mod_muc_filter_access","Wed Sep 02 20:13:14 UTC 2026","passed","Wed Sep 02 20:13:14 UTC 2026","","","",""
"","398","lists every receiver translating a sender, sorted","mod_audio_translation_component","Wed Sep 02 20:11:44 UTC 2026","passed","Wed Sep 02 20:11:44 UTC 2026","","directed listeners push (translation-listeners)","",""
"","0","host is audience value","mod_short_lived_token","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","valid request service entry","external_service/credentials handler","",""
"","427","blocks stop IQ when context.features present but livestreaming key absent","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 20:12:20 UTC 2026","passed","Wed Sep 02 20:12:21 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","574","does not remove focus before authorizing the affiliation change","mod_muc_lobby_rooms","Wed Sep 02 20:13:26 UTC 2026","passed","Wed Sep 02 20:13:27 UTC 2026","","admin-set nick reservation","",""
"","136","returns 401 when a login token is used instead of a system token","mod_muc_end_meeting","Wed Sep 02 20:13:13 UTC 2026","passed","Wed Sep 02 20:13:14 UTC 2026","","authentication","",""
"","0","returns true for focus@auth.example.com","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","is_focus_jid","",""
"","0","rejects a request from a participant without the moderator role","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","moderation role checks","",""
"","0","skips a moderation broadcast","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","skip_history","",""
"","0","ignores a retract with no id","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","parse_retraction","",""
"","0","leaves the history entry for the original alone","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","correction by the author","",""
"","595","denies a receiver whose token sets live-translation-subscribe to false","mod_audio_translation_component","Wed Sep 02 20:11:24 UTC 2026","passed","Wed Sep 02 20:11:24 UTC 2026","","subscribe authorization (live-translation-subscribe)","",""
"","0","rejects a correction from a moderator who is not the author","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","correction author checks","",""
"","0","returns is_moderator when features table is absent","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","is_feature_allowed","",""
"","176","allows a presence update that keeps the same resource","mod_muc_resource_validate","Wed Sep 02 20:13:53 UTC 2026","passed","Wed Sep 02 20:13:53 UTC 2026","","","",""
"","429","blocks start IQ when features.livestreaming = false","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 20:12:18 UTC 2026","passed","Wed Sep 02 20:12:18 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","0","returns true when string ends with suffix","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","ends_with","",""
"","0","stores a correction","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","skip_history","",""
"","0","recognises the bare prefix itself","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","is_healthcheck_room","",""
"","0","aud is set to requested audience","mod_short_lived_token","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","generateToken payload","",""
"","0","accumulates time up to the moment of going silent","SpeakerStats","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","setDominantSpeaker","",""
"","124","does not inject permissions for member participant","mod_jitsi_permissions","Wed Sep 02 20:12:37 UTC 2026","passed","Wed Sep 02 20:12:37 UTC 2026","","non-moderator token","",""
"","430","passes through a clean user-id unchanged (control)","mod_filter_iq_rayo — CRLF escaping in re-serialized headers","Wed Sep 02 20:14:08 UTC 2026","passed","Wed Sep 02 20:14:08 UTC 2026","","","",""
"","0","tombstones the local entry for a moderation from main","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","visitor node history","",""
"","1124","non-moderator startmuted presence is ignored","mod_room_metadata_component","Wed Sep 02 20:14:28 UTC 2026","passed","Wed Sep 02 20:14:29 UTC 2026","","startMuted presence shim","",""
"","0","nbf in the future is rejected","luajwtjitsi","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","claims","verify","",""
"","429","blocks start IQ when context.features present but livestreaming key absent","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 20:12:18 UTC 2026","passed","Wed Sep 02 20:12:19 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","430","XML attribute CRLF is normalised to spaces by expat before reaching Lua","mod_filter_iq_rayo — CRLF escaping in re-serialized headers","Wed Sep 02 20:14:08 UTC 2026","passed","Wed Sep 02 20:14:09 UTC 2026","","","",""
"","0","sends not-allowed when session is not an occupant","mod_short_lived_token","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","external_service/credentials handler","",""
"","0","returns false when prefix is longer than string","util.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","starts_with","",""
"","237","a revoke item after a benign first item is also rejected","mod_muc_allowners","Wed Sep 02 20:12:38 UTC 2026","passed","Wed Sep 02 20:12:38 UTC 2026","","non-moderated room","",""
"","0","strips the body from the history entry","mod_muc_message_moderation","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","moderation by a moderator","",""
"","0","tags with 0x02 and does not pad when high bit is clear","jwk.lib","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","encode_integer","ASN1","",""
"","0","iss is set to configured issuer","mod_short_lived_token","Wed Sep 02 20:10:46 UTC 2026","passed","Wed Sep 02 20:10:46 UTC 2026","","generateToken payload","",""
"","518","rejects a request whose target sender is not a current occupant","mod_audio_translation_component","Wed Sep 02 20:11:27 UTC 2026","passed","Wed Sep 02 20:11:27 UTC 2026","","validation (whole-stanza atomicity)","",""
"","905","silently ignores requests when audioTranslation.enabled is false","mod_audio_translation_component","Wed Sep 02 20:11:22 UTC 2026","passed","Wed Sep 02 20:11:23 UTC 2026","","enabled flag","",""
"","127","allows join with wildcard (*) room claim","mod_token_verification","Wed Sep 02 20:15:03 UTC 2026","passed","Wed Sep 02 20:15:03 UTC 2026","","join access control","",""
"","1248","two clients in different subdomain rooms do not see each other","mod_muc_domain_mapper","Wed Sep 02 20:13:12 UTC 2026","passed","Wed Sep 02 20:13:13 UTC 2026","","occupant presence exchange","",""
"","79","returns 401 when token is expired","mod_muc_jigasi_invite","Wed Sep 02 20:13:19 UTC 2026","passed","Wed Sep 02 20:13:19 UTC 2026","","authentication","",""
