"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","returns falsy and does not error when no overrides configured","mod_certs_s2soutinjection","Fri Sep 04 19:36:36 UTC 2026","passed","Fri Sep 04 19:36:36 UTC 2026","","attach()","",""
"","129","injects all default permissions into self-presence on join","mod_jitsi_permissions","Fri Sep 04 19:38:15 UTC 2026","passed","Fri Sep 04 19:38:15 UTC 2026","","moderator token without features","",""
"","235","client with file-upload feature can add file","mod_filesharing_component","Fri Sep 04 19:37:48 UTC 2026","passed","Fri Sep 04 19:37:48 UTC 2026","","authorization","",""
"","13","connects successfully with a valid RS256 token","mod_auth_token (ASAP / RS256)","Fri Sep 04 19:37:25 UTC 2026","passed","Fri Sep 04 19:37:25 UTC 2026","","","",""
"","235","overwrites author fields to prevent spoofing","mod_filesharing_component","Fri Sep 04 19:37:42 UTC 2026","passed","Fri Sep 04 19:37:42 UTC 2026","","add file","",""
"","0","updates isDominantSpeaker state","SpeakerStats","Fri Sep 04 19:36:36 UTC 2026","passed","Fri Sep 04 19:36:36 UTC 2026","","setDominantSpeaker","",""
"","1136","moderator cannot set blocked key ""dialinEnabled""","mod_room_metadata_component","Fri Sep 04 19:39:55 UTC 2026","passed","Fri Sep 04 19:39:56 UTC 2026","","blocked keys","",""
"","0","rewrites 'from' via internal_room_jid_match_rewrite","mod_muc_domain_mapper","Fri Sep 04 19:36:36 UTC 2026","passed","Fri Sep 04 19:36:36 UTC 2026","message stanzas","filter_stanza","",""
"","0","returns true when both arguments are nil","util.lib","Fri Sep 04 19:36:36 UTC 2026","passed","Fri Sep 04 19:36:36 UTC 2026","table_equals","table helpers","",""
"","6","PUT returns 400 when body is valid JSON but passcode key is missing","mod_muc_password_check","Fri Sep 04 19:39:12 UTC 2026","passed","Fri Sep 04 19:39:12 UTC 2026","","parameter validation","",""
"","233","broadcasts when value changes","mod_room_metadata_component","Fri Sep 04 19:40:05 UTC 2026","passed","Fri Sep 04 19:40:05 UTC 2026","","value deduplication","",""
