"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1125","does not send broadcast to admin (focus)","mod_filesharing_component","Tue Sep 01 22:40:33 UTC 2026","passed","Tue Sep 01 22:40:34 UTC 2026","","add file","",""
"","0","hooks muc-occupant-groupchat","mod_muc_message_moderation","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","registration","",""
"","122","allows join with wildcard (*) room claim","mod_token_verification","Tue Sep 01 22:43:34 UTC 2026","passed","Tue Sep 01 22:43:34 UTC 2026","","join access control","",""
"","5176","all 5 simultaneous leaves complete and observer receives all unavailable presences","mod_muc_rate_limit","Tue Sep 01 22:42:11 UTC 2026","passed","Tue Sep 01 22:42:17 UTC 2026","","leave rate limiting","",""
"","0","combines subdomain with multi-part base domain","util.lib","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","build_room_address","",""
"","11","sets session.jitsi_meet_context_group from token context","mod_auth_token (ASAP / RS256)","Tue Sep 01 22:40:29 UTC 2026","passed","Tue Sep 01 22:40:29 UTC 2026","","","",""
"","4052","all 5 simultaneous joins complete despite rate=1/s","mod_muc_rate_limit","Tue Sep 01 22:42:03 UTC 2026","passed","Tue Sep 01 22:42:07 UTC 2026","","join rate limiting","",""
"","1172","new-poll with a missing question is ignored","mod_polls_component","Tue Sep 01 22:42:30 UTC 2026","passed","Tue Sep 01 22:42:31 UTC 2026","","validation","",""
"","0","rejects a retraction from someone who is not the author","mod_muc_message_moderation","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","retraction","",""
"","76","lobby room JID is advertised in room disco info after enable","mod_muc_lobby_rooms","Tue Sep 01 22:41:55 UTC 2026","passed","Tue Sep 01 22:41:55 UTC 2026","","lifecycle","",""
"","1134","moderator cannot set blocked key ""transcription""","mod_room_metadata_component","Tue Sep 01 22:42:52 UTC 2026","passed","Tue Sep 01 22:42:53 UTC 2026","","blocked keys","",""
"","0","encode then verify returns original payload","luajwtjitsi","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","HS256","verify","",""
"","70","leaves a conference-modify IQ with traceparent unmodified and exports nothing","mod_trace","Tue Sep 01 22:43:35 UTC 2026","passed","Tue Sep 01 22:43:35 UTC 2026","","when otlp_endpoint is unset","",""
"","3","PUT returns 400 when body is valid JSON but passcode key is missing","mod_muc_password_check","Tue Sep 01 22:42:02 UTC 2026","passed","Tue Sep 01 22:42:02 UTC 2026","","parameter validation","",""
"","0","matches against a plain table of prefixes","util.lib","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","starts_with_one_of","",""
"","0","marks the broadcast no-store so it never enters history","mod_muc_message_moderation","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","moderation by a moderator","",""
"","0","never broadcasts, which would reach the remote occupants","mod_muc_message_moderation","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","visitor node history","",""
"","66","returns 401 when Authorization header is absent","mod_system_chat_message","Tue Sep 01 22:43:17 UTC 2026","passed","Tue Sep 01 22:43:17 UTC 2026","","authentication","",""
"","131","allows join with token whose room claim matches the room","mod_token_verification","Tue Sep 01 22:43:34 UTC 2026","passed","Tue Sep 01 22:43:34 UTC 2026","","join access control","",""
"","0","takes by from the occupant, not from the payload","mod_muc_message_moderation","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","moderation attribution","",""
"","68","lobby room JID is absent from disco info after disable","mod_muc_lobby_rooms","Tue Sep 01 22:41:55 UTC 2026","passed","Tue Sep 01 22:41:55 UTC 2026","","lifecycle","",""
"","9","session count increases when a client connects","mod_muc_size","Tue Sep 01 22:42:25 UTC 2026","passed","Tue Sep 01 22:42:25 UTC 2026","","GET /sessions","",""
"","0","passes stanza through unchanged for s2sout sessions","mod_muc_domain_mapper","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","skipped stanzas","filter_stanza","",""
"","125","guest is admitted when a JWT host has already joined","mod_muc_wait_for_host","Tue Sep 01 22:42:25 UTC 2026","passed","Tue Sep 01 22:42:25 UTC 2026","","host present","",""
"","1066","blocks a client from a non-whitelisted domain","mod_muc_filter_access","Tue Sep 01 22:41:44 UTC 2026","passed","Tue Sep 01 22:41:45 UTC 2026","","","",""
"","0","wildcard '*' matches any value","luajwtjitsi","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","verify_claim","internals","",""
"","252","moderator recipient receives full presence with identity intact","mod_muc_displayname — hideDisplayNameForGuests","Tue Sep 01 22:41:40 UTC 2026","passed","Tue Sep 01 22:41:40 UTC 2026","","","",""
"","1185","does not broadcast when value is unchanged","mod_room_metadata_component","Tue Sep 01 22:42:54 UTC 2026","passed","Tue Sep 01 22:42:56 UTC 2026","","value deduplication","",""
"","1137","non-moderator cannot update metadata","mod_room_metadata_component","Tue Sep 01 22:42:40 UTC 2026","passed","Tue Sep 01 22:42:41 UTC 2026","","authorization","",""
"","452","removes the request map entirely once the last subscription is gone","mod_audio_translation_component","Tue Sep 01 22:40:22 UTC 2026","passed","Tue Sep 01 22:40:23 UTC 2026","","MUC-leave pruning","",""
"","0","missing iss claim when acceptedIssuers provided is rejected","luajwtjitsi","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","issuer","verify","",""
"","0","extracts subdomain from vpaas magic cookie node","util.lib","Tue Sep 01 22:39:33 UTC 2026","passed","Tue Sep 01 22:39:33 UTC 2026","","extract_subdomain","",""
