"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","143","non-occupant disco#info to an existing room succeeds","mod_muc_hide_all","Tue Sep 01 20:53:11 UTC 2026","passed","Tue Sep 01 20:53:11 UTC 2026","","when module is disabled","",""
"","0","returns true for empty suffix","util.lib","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","","ends_with","",""
"","330","body-less groupchat (no json) counts toward the cap and is blocked","mod_muc_limit_messages","Tue Sep 01 20:53:14 UTC 2026","passed","Tue Sep 01 20:53:14 UTC 2026","","","",""
"","4078","queued joins arrive in order (each after the previous)","mod_muc_rate_limit","Tue Sep 01 20:53:30 UTC 2026","passed","Tue Sep 01 20:53:34 UTC 2026","","join rate limiting","",""
"","1128","error-type message is ignored without triggering a reply","mod_filesharing_component","Tue Sep 01 20:52:04 UTC 2026","passed","Tue Sep 01 20:52:05 UTC 2026","","invalid payloads","",""
"","244","blocks join when room is at the limit","mod_muc_max_occupants","Tue Sep 01 20:53:20 UTC 2026","passed","Tue Sep 01 20:53:20 UTC 2026","","","",""
"","69","leaves a conference-modify IQ with traceparent unmodified and exports nothing","mod_trace","Tue Sep 01 20:54:57 UTC 2026","passed","Tue Sep 01 20:54:58 UTC 2026","","when otlp_endpoint is unset","",""
"","292","body-less message is always delivered even when groupChatRestricted is true","mod_filter_messages","Tue Sep 01 20:52:28 UTC 2026","passed","Tue Sep 01 20:52:29 UTC 2026","","","",""
"","174","allows join when room has one occupant (under limit)","mod_muc_max_occupants","Tue Sep 01 20:53:20 UTC 2026","passed","Tue Sep 01 20:53:20 UTC 2026","","","",""
"","1134","moderator with transcription=false is denied despite moderator role","mod_room_metadata_component","Tue Sep 01 20:54:25 UTC 2026","passed","Tue Sep 01 20:54:27 UTC 2026","","allow-moderation hook (mod_filter_iq_rayo interop)","",""
"","0","silently ignores invalid JSON in app_data (cjson.safe: returns nil, no throw)","mod_jibri_session","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","","malformed app_data","",""
"","0","encodes single-byte length for 0","jwk.lib","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","encode_length","ASN1","",""
"","1140","message without jitsi_web_query_room is silently ignored","mod_filesharing_component","Tue Sep 01 20:52:00 UTC 2026","passed","Tue Sep 01 20:52:01 UTC 2026","","authorization","",""
"","0","does not log for non-error presence","mod_muc_domain_mapper","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","log_not_allowed_errors","filter_stanza","",""
"","588","rejects a non-alphabetical language","mod_audio_translation_component","Tue Sep 01 20:51:18 UTC 2026","passed","Tue Sep 01 20:51:19 UTC 2026","","validation (whole-stanza atomicity)","",""
"","0","create and export span","otel","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","","span","",""
"","0","returns false for JID whose node contains but is not exactly focus","util.lib","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","","is_focus_jid","",""
"","139","includes displayName in the payload when provided","mod_system_chat_message","Tue Sep 01 20:54:40 UTC 2026","passed","Tue Sep 01 20:54:40 UTC 2026","","message delivery","",""
"","0","fires debug_traceback/triggered event with a traceback string","mod_debug_traceback","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","","dump_traceback()","",""
"","18","sets session.jitsi_meet_context_user.id from top-level user_id when context is absent","mod_auth_token (ASAP / RS256)","Tue Sep 01 20:51:41 UTC 2026","passed","Tue Sep 01 20:51:41 UTC 2026","","","",""
"","128","does not inject permissions for member participant","mod_jitsi_permissions","Tue Sep 01 20:52:29 UTC 2026","passed","Tue Sep 01 20:52:29 UTC 2026","","non-moderator token","",""
"","1028","VPaaS user is rejected (SASL failure) when access manager returns access=false","mod_muc_auth_ban","Tue Sep 01 20:52:32 UTC 2026","passed","Tue Sep 01 20:52:33 UTC 2026","","","",""
"","0","returns nil and error for single-segment input","luajwtjitsi","Tue Sep 01 20:50:52 UTC 2026","passed","Tue Sep 01 20:50:52 UTC 2026","strip_signature","internals","",""
"","124","new room is set to hidden","mod_muc_hide_all","Tue Sep 01 20:53:11 UTC 2026","passed","Tue Sep 01 20:53:11 UTC 2026","","when module is enabled","",""
