"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1036","VPaaS user is rejected (SASL failure) when access manager returns access=false","mod_muc_auth_ban","Wed Sep 02 18:20:36 UTC 2026","passed","Wed Sep 02 18:20:37 UTC 2026","","","",""
"","194","requires first device to be in main room for flip to proceed","mod_muc_flip","Wed Sep 02 18:21:15 UTC 2026","passed","Wed Sep 02 18:21:15 UTC 2026","","lobby interactions","",""
"","70","created_timestamp is absent before a second occupant joins","mod_conference_duration","Wed Sep 02 18:19:55 UTC 2026","passed","Wed Sep 02 18:19:55 UTC 2026","","","",""
"","0","returns true when string starts with prefix","util.lib","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","","starts_with","",""
"","134","rejects a resource containing a hyphen","mod_muc_resource_validate","Wed Sep 02 18:21:50 UTC 2026","passed","Wed Sep 02 18:21:50 UTC 2026","","","",""
"","0","logs error and does not register hook when main_muc is absent","mod_short_lived_token","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","","config validation","",""
"","0","falls back to s2sout_override when s2s_connect_overrides is absent","mod_certs_s2soutinjection","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","","attach()","",""
"","0","nbf is approximately now","mod_short_lived_token","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","","generateToken payload","",""
"","67","non-focus participant is blocked from a health check room","mod_muc_meeting_id","Wed Sep 02 18:21:29 UTC 2026","passed","Wed Sep 02 18:21:29 UTC 2026","","health check rooms","",""
"","431","blocks stop IQ when token has no context.features (non-moderator fallback)","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 02 18:20:17 UTC 2026","passed","Wed Sep 02 18:20:17 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","0","returns error or throws for token with invalid base64 header","luajwtjitsi","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","parse_token","internals","",""
"","0","returns true when feature value is the string 'true'","util.lib","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","","is_feature_allowed","",""
"","120","guest is blocked with registration-required","mod_muc_wait_for_host","Wed Sep 02 18:21:52 UTC 2026","passed","Wed Sep 02 18:21:53 UTC 2026","","no host present","",""
"","187","allows a non-moderator whose token grants live-translation","mod_audio_translation_component","Wed Sep 02 18:19:36 UTC 2026","passed","Wed Sep 02 18:19:37 UTC 2026","","enable-flag write gating (live-translation)","",""
"","0","non-string token returns error","luajwtjitsi","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","argument validation","verify","",""
"","0","removes the history entry for the author","mod_muc_message_moderation","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","","retraction","",""
"","427","XML attribute CRLF is normalised to spaces by expat before reaching Lua","mod_filter_iq_rayo — CRLF escaping in re-serialized headers","Wed Sep 02 18:22:06 UTC 2026","passed","Wed Sep 02 18:22:07 UTC 2026","","","",""
"","0","returns false when only one argument is nil","util.lib","Wed Sep 02 18:18:56 UTC 2026","passed","Wed Sep 02 18:18:56 UTC 2026","table_equals","table helpers","",""
"","89","lobby room JID is absent from disco info after disable","mod_muc_lobby_rooms","Wed Sep 02 18:21:22 UTC 2026","passed","Wed Sep 02 18:21:22 UTC 2026","","lifecycle","",""
"","837","moderator can rename a breakout room and receives an update with the new name","mod_muc_breakout_rooms","Wed Sep 02 18:20:45 UTC 2026","passed","Wed Sep 02 18:20:46 UTC 2026","","rename breakout room","",""
