"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","returns false when feature is present but set to false","util.lib","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","is_feature_allowed","",""
"","245","strips flip_device tag when flip feature is disabled in JWT","mod_muc_flip","Sat Sep 05 16:11:13 UTC 2026","passed","Sat Sep 05 16:11:13 UTC 2026","","flip_device tag stripping","",""
"","0","rejects a request from a participant without the moderator role","mod_muc_message_moderation","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","moderation role checks","",""
"","1000","parses a valid HS256 token into header, body, and signature","luajwtjitsi","Sat Sep 05 16:08:49 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","parse_token","internals","",""
"","367","leaves a conference-modify IQ without traceparent unmodified and exports nothing","mod_trace","Sat Sep 05 16:13:02 UTC 2026","passed","Sat Sep 05 16:13:02 UTC 2026","","when otlp_endpoint is set","",""
"","431","blocks IQ when features.outbound-call = false","mod_filter_iq_rayo (feature-based authorization)","Sat Sep 05 16:10:17 UTC 2026","passed","Sat Sep 05 16:10:17 UTC 2026","","outbound-call (dial to non-transcribe address)","",""
"","0","returns false for nil prefixes","util.lib","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","starts_with_one_of","",""
"","0","returns nil when the room has no history","mod_muc_message_moderation","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","find_history_entry","",""
"","435","blocks STOP (recording_mode=file) when features.recording = false","mod_filter_iq_jibri (feature-based authorization)","Sat Sep 05 16:10:14 UTC 2026","passed","Sat Sep 05 16:10:14 UTC 2026","","attribute case normalisation","",""
"","0","empty list returns false","luajwtjitsi","Sat Sep 05 16:08:49 UTC 2026","passed","Sat Sep 05 16:08:49 UTC 2026","verify_claim","internals","",""
"","0","silently ignores invalid JSON in app_data (cjson.safe: returns nil, no throw)","mod_jibri_session","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","malformed app_data","",""
"","0","ignores a jibri IQ with action 'stop'","mod_jibri_session","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","non-matching stanzas pass through unchanged","",""
"","61","anonymous guest creates the room and is admitted despite no host present","mod_muc_wait_for_host","Sat Sep 05 16:11:52 UTC 2026","passed","Sat Sep 05 16:11:52 UTC 2026","","room does not exist yet","",""
"","0","encode then verify returns original payload","luajwtjitsi","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","HS384","verify","",""
"","0","leaves t1 unchanged when t2 is empty","util.lib","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","table_add","table helpers","",""
"","520","rejects a senderId that is not 8 hex digits","mod_audio_translation_component","Sat Sep 05 16:09:15 UTC 2026","passed","Sat Sep 05 16:09:16 UTC 2026","","validation (whole-stanza atomicity)","",""
"","0","returns false for a regular room","util.lib","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","is_healthcheck_room","",""
"","0","uses the configured muc_domain_prefix (conference)","util.lib","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","build_room_address","",""
"","175","moderator can update metadata","mod_room_metadata_component","Sat Sep 05 16:12:06 UTC 2026","passed","Sat Sep 05 16:12:06 UTC 2026","","authorization","",""
"","132","does not inject permissions when token already contains features","mod_jitsi_permissions","Sat Sep 05 16:10:28 UTC 2026","passed","Sat Sep 05 16:10:28 UTC 2026","","moderator token with features","",""
"","0","uses custom filename template from config","mod_debug_traceback","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","dump_traceback()","",""
"","243","whitelisted user can join a room that is at the limit","mod_muc_max_occupants","Sat Sep 05 16:11:24 UTC 2026","passed","Sat Sep 05 16:11:24 UTC 2026","","whitelist","",""
"","0","returns true for focus@auth.example.com/resource","util.lib","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","is_focus_jid","",""
"","0","falls through so the room relays and archives it","mod_muc_message_moderation","Sat Sep 05 16:08:50 UTC 2026","passed","Sat Sep 05 16:08:50 UTC 2026","","correction by the author","",""
"","3","PUT returns 400 when body is valid JSON but passcode key is missing","mod_muc_password_check","Sat Sep 05 16:11:29 UTC 2026","passed","Sat Sep 05 16:11:29 UTC 2026","","parameter validation","",""
"","130","moderator='true' (string)","mod_token_affiliation","Sat Sep 05 16:13:00 UTC 2026","passed","Sat Sep 05 16:13:00 UTC 2026","","moderator claim variants that grant owner/moderator","",""
"","7","rejects connection with not-yet-valid token (nbf in the future)","mod_auth_token (ASAP / RS256)","Sat Sep 05 16:09:38 UTC 2026","passed","Sat Sep 05 16:09:38 UTC 2026","","","",""
"","126","includes the lobby room JID in the 407 error","mod_muc_lobby_rooms","Sat Sep 05 16:11:21 UTC 2026","passed","Sat Sep 05 16:11:21 UTC 2026","","non-member join gate","",""
