"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","427","blocks stop IQ when token has no context.features (non-moderator fallback)","mod_filter_iq_jibri (feature-based authorization)","Fri Sep 18 15:00:16 UTC 2026","passed","Fri Sep 18 15:00:16 UTC 2026","","recording (recording_mode=file)","",""
"","0","ignores a non-IQ stanza","mod_jibri_session","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","","non-matching stanzas pass through unchanged","",""
"","0","encode then verify returns original payload","luajwtjitsi","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","HS512","verify","",""
"","426","blocks stop IQ when context.features present but recording key absent","mod_filter_iq_jibri (feature-based authorization)","Fri Sep 18 15:00:15 UTC 2026","passed","Fri Sep 18 15:00:16 UTC 2026","","recording (recording_mode=file)","",""
"","0","leaks no raw CR or LF bytes in the serialized stanza","Rayo dial IQ header CRLF escaping [in-file reference serializer]","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","","","",""
"","0","logs error and skips hook when key_path is absent","mod_short_lived_token","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","","config validation","",""
"","433","sanitises bare CR in JWT user-id","mod_filter_iq_rayo — CRLF escaping in re-serialized headers","Fri Sep 18 15:02:18 UTC 2026","passed","Fri Sep 18 15:02:19 UTC 2026","","","",""
"","438","passes start IQ when features.recording = true","mod_filter_iq_jibri (feature-based authorization)","Fri Sep 18 15:00:13 UTC 2026","passed","Fri Sep 18 15:00:13 UTC 2026","","recording (recording_mode=file)","",""
"","428","blocks stop IQ when features.livestreaming = false","mod_filter_iq_jibri (feature-based authorization)","Fri Sep 18 15:00:19 UTC 2026","passed","Fri Sep 18 15:00:19 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","139","returns 200 and destroys the room","mod_muc_end_meeting","Fri Sep 18 15:01:24 UTC 2026","passed","Fri Sep 18 15:01:24 UTC 2026","","room termination","",""
"","0","returns true when string starts with prefix","util.lib","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","","starts_with","",""
"","0","hooks muc-add-history","mod_muc_message_moderation","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","","registration","",""
"","286","moderator with empty features in token is blocked when groupChatRestricted is true","mod_filter_messages","Fri Sep 18 15:00:35 UTC 2026","passed","Fri Sep 18 15:00:35 UTC 2026","","","",""
"","0","extracts subdomain and room name from [sub]room format","util.lib","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","","extract_subdomain","",""
"","8","sets session.jitsi_meet_context_user.id from top-level user_id when context is absent","mod_auth_token (ASAP / RS256)","Fri Sep 18 14:59:41 UTC 2026","passed","Fri Sep 18 14:59:41 UTC 2026","","","",""
"","0","returns the index of a found value","util.lib","Fri Sep 18 14:58:46 UTC 2026","passed","Fri Sep 18 14:58:46 UTC 2026","table_find","table helpers","",""
