"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","rewrites 'to' via room_jid_match_rewrite","mod_muc_domain_mapper","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","message stanzas","filter_stanza","",""
"","1363","allows a resource with underscore after the first character","mod_muc_resource_validate","Tue Sep 08 22:13:15 UTC 2026","passed","Tue Sep 08 22:13:16 UTC 2026","","","",""
"","437","passes start IQ when features.livestreaming = true","mod_filter_iq_jibri (feature-based authorization)","Tue Sep 08 22:11:37 UTC 2026","passed","Tue Sep 08 22:11:37 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","0","returns a distinct table (not the same reference)","util.lib","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","table_shallow_copy","table helpers","",""
"","1138","message with null ""data"" is ignored","mod_room_metadata_component","Tue Sep 08 22:14:09 UTC 2026","passed","Tue Sep 08 22:14:10 UTC 2026","","invalid payloads","",""
"","0","converts a JWK with high-bit modulus (requires 0x00 padding) to PEM","jwk.lib","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","","jwk_to_pem","",""
"","176","message is delivered when groupChatRestricted is not set","mod_filter_messages","Tue Sep 08 22:11:54 UTC 2026","passed","Tue Sep 08 22:11:54 UTC 2026","","","",""
"","1142","non-moderator cannot update metadata","mod_room_metadata_component","Tue Sep 08 22:13:33 UTC 2026","passed","Tue Sep 08 22:13:34 UTC 2026","","authorization","",""
"","4053","queued joins arrive in order (each after the previous)","mod_muc_rate_limit","Tue Sep 08 22:13:01 UTC 2026","passed","Tue Sep 08 22:13:05 UTC 2026","","join rate limiting","",""
"","433","blocks IQ when JvbRoomName header is missing","mod_filter_iq_rayo (feature-based authorization)","Tue Sep 08 22:11:48 UTC 2026","passed","Tue Sep 08 22:11:49 UTC 2026","","JvbRoomName header validation","",""
"","0","leaves the history entry for the original alone","mod_muc_message_moderation","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","","correction by the author","",""
"","0","accumulates time when dominant speaker stops","SpeakerStats","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","","setDominantSpeaker","",""
"","0","returns false when keys differ","util.lib","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","table_equals","table helpers","",""
"","0","rejects a retraction from someone who is not the author","mod_muc_message_moderation","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","","retraction","",""
"","0","does not log when error type is not 'cancel'","mod_muc_domain_mapper","Tue Sep 08 22:10:18 UTC 2026","passed","Tue Sep 08 22:10:18 UTC 2026","log_not_allowed_errors","filter_stanza","",""
"","239","a client joining after a poll was created receives it via old-polls","mod_polls_component","Tue Sep 08 22:13:21 UTC 2026","passed","Tue Sep 08 22:13:21 UTC 2026","","history delivery","",""
