"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","returns 404 when participant is not in the room","mod_muc_kick_participant","Tue Aug 18 14:13:23 UTC 2026","passed","Tue Aug 18 14:13:23 UTC 2026","","kick behaviour","",""
"","185","flip device bypasses lobby when first device is in main room","mod_muc_flip","Tue Aug 18 14:13:20 UTC 2026","passed","Tue Aug 18 14:13:21 UTC 2026","","lobby interactions","",""
"","0","passes non-message/iq/presence stanzas through unchanged","mod_muc_domain_mapper","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","skipped stanzas","filter_stanza","",""
"","177","rejects a nick change to a different resource","mod_muc_resource_validate","Tue Aug 18 14:13:56 UTC 2026","passed","Tue Aug 18 14:13:57 UTC 2026","","","",""
"","68","lobby room JID is absent from disco info after disable","mod_muc_lobby_rooms","Tue Aug 18 14:13:28 UTC 2026","passed","Tue Aug 18 14:13:28 UTC 2026","","lifecycle","",""
"","0","returns nil subdomain when only the suffix differs by a non-dot character","util.lib","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","room_jid_split_subdomain","",""
"","7","allows connection without token when allow_empty_token is true","mod_auth_token (ASAP / RS256)","Tue Aug 18 14:12:00 UTC 2026","passed","Tue Aug 18 14:12:00 UTC 2026","","","",""
"","184","moderator without features can set recording.isTranscribingEnabled","mod_room_metadata_component","Tue Aug 18 14:14:33 UTC 2026","passed","Tue Aug 18 14:14:34 UTC 2026","","allow-moderation hook (mod_filter_iq_rayo interop)","",""
"","61","health check room bypasses the occupant limit","mod_muc_max_occupants","Tue Aug 18 14:13:30 UTC 2026","passed","Tue Aug 18 14:13:31 UTC 2026","","","",""
"","3","returns 400 when body is empty","mod_muc_kick_participant","Tue Aug 18 14:13:23 UTC 2026","passed","Tue Aug 18 14:13:23 UTC 2026","","parameter validation","",""
"","0","returns nil subdomain for a non-multidomain MUC JID","util.lib","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","room_jid_split_subdomain","",""
"","541","unions different languages requested for the same sender","mod_audio_translation_component","Tue Aug 18 14:11:47 UTC 2026","passed","Tue Aug 18 14:11:47 UTC 2026","","aggregation across receivers","",""
"","118","does not inject permissions for anonymous participant","mod_jitsi_permissions","Tue Aug 18 14:12:39 UTC 2026","passed","Tue Aug 18 14:12:39 UTC 2026","","anonymous user (no token)","",""
"","79","returns 401 when Authorization header is absent","mod_system_chat_message","Tue Aug 18 14:14:50 UTC 2026","passed","Tue Aug 18 14:14:50 UTC 2026","","authentication","",""
"","132","whitelisted domain joins password-protected room without providing password","mod_muc_password_whitelist","Tue Aug 18 14:13:36 UTC 2026","passed","Tue Aug 18 14:13:36 UTC 2026","","","",""
"","0","returns true for the bare string 'focus'","util.lib","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","is_focus_nick","",""
"","387","room broadcast is sent when cap is first hit","mod_muc_limit_messages","Tue Aug 18 14:13:23 UTC 2026","passed","Tue Aug 18 14:13:24 UTC 2026","","","",""
"","383","leaves a conference-modify IQ without traceparent unmodified and exports nothing","mod_trace","Tue Aug 18 14:14:53 UTC 2026","passed","Tue Aug 18 14:14:54 UTC 2026","","when otlp_endpoint is set","",""
"","2266","does not destroy room when a second regular user is still present","mod_muc_cleanup_backend_services","Tue Aug 18 14:13:01 UTC 2026","passed","Tue Aug 18 14:13:03 UTC 2026","","","",""
"","84","returns 401 when token is expired","mod_muc_jigasi_invite","Tue Aug 18 14:13:22 UTC 2026","passed","Tue Aug 18 14:13:22 UTC 2026","","authentication","",""
"","0","wrong audience is rejected","luajwtjitsi","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","audience","verify","",""
"","10","session count increases when a client connects","mod_muc_size","Tue Aug 18 14:13:58 UTC 2026","passed","Tue Aug 18 14:13:58 UTC 2026","","GET /sessions","",""
"","0","returns false for nil room","util.lib","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","is_vpaas","",""
"","245","overwrites author fields to prevent spoofing","mod_filesharing_component","Tue Aug 18 14:12:05 UTC 2026","passed","Tue Aug 18 14:12:06 UTC 2026","","add file","",""
"","490","replaces the language when switching the same sender","mod_audio_translation_component","Tue Aug 18 14:11:42 UTC 2026","passed","Tue Aug 18 14:11:42 UTC 2026","","delta semantics","",""
"","692","does not resend for a language switch that leaves the listener set unchanged","mod_audio_translation_component","Tue Aug 18 14:11:58 UTC 2026","passed","Tue Aug 18 14:11:59 UTC 2026","","directed listeners push (translation-listeners)","",""
"","0","resolves a roomless IQ stored by room_jid_match_rewrite","util.lib","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","internal_room_jid_match_rewrite","",""
"","0","logs error and skips hook when key_path is absent","mod_short_lived_token","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","config validation","",""
"","0","non-string algorithm returns error","luajwtjitsi","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","argument validation","verify","",""
"","0","wildcard matches any value","luajwtjitsi","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","audience","verify","",""
"","1140","moderator cannot set blocked key ""conferencePresetsServiceEnabled""","mod_room_metadata_component","Tue Aug 18 14:14:17 UTC 2026","passed","Tue Aug 18 14:14:18 UTC 2026","","blocked keys","",""
"","1125","error-type message is ignored without triggering a reply","mod_filesharing_component","Tue Aug 18 14:12:14 UTC 2026","passed","Tue Aug 18 14:12:15 UTC 2026","","invalid payloads","",""
"","0","context.user built from presence when jitsi_meet_context_user absent","mod_short_lived_token","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","generateToken payload","",""
"","425","strips arbitrary client-supplied headers","mod_filter_iq_rayo (feature-based authorization)","Tue Aug 18 14:12:35 UTC 2026","passed","Tue Aug 18 14:12:35 UTC 2026","","header stripping","",""
"","0","missing iss claim when acceptedIssuers provided is rejected","luajwtjitsi","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","issuer","verify","",""
"","435","passes status IQ regardless of features (only start/stop are gated)","mod_filter_iq_jibri (feature-based authorization)","Tue Aug 18 14:12:19 UTC 2026","passed","Tue Aug 18 14:12:19 UTC 2026","","recording (recording_mode=file)","",""
"","0","does not double-count when stopped twice in a row","SpeakerStats","Tue Aug 18 14:11:07 UTC 2026","passed","Tue Aug 18 14:11:07 UTC 2026","","setDominantSpeaker","",""
"","645","clears the map (stops translation) when disabled, and restores it when re-enabled","mod_audio_translation_component","Tue Aug 18 14:11:35 UTC 2026","passed","Tue Aug 18 14:11:36 UTC 2026","","enabled flag","",""
"","63","created_timestamp is absent before a second occupant joins","mod_conference_duration","Tue Aug 18 14:12:00 UTC 2026","passed","Tue Aug 18 14:12:00 UTC 2026","","","",""
"","234","a duplicate pollId is rejected with an error","mod_polls_component","Tue Aug 18 14:13:59 UTC 2026","passed","Tue Aug 18 14:13:59 UTC 2026","","poll creation","",""
"","5180","all 5 simultaneous leaves complete and observer receives all unavailable presences","mod_muc_rate_limit","Tue Aug 18 14:13:45 UTC 2026","passed","Tue Aug 18 14:13:50 UTC 2026","","leave rate limiting","",""
"","121","non-subdomain room still works after mapper is loaded","mod_muc_domain_mapper","Tue Aug 18 14:13:14 UTC 2026","passed","Tue Aug 18 14:13:14 UTC 2026","","subdomain room join","",""
"","823","ignores a message with no <audio-translation> child","mod_audio_translation_component","Tue Aug 18 14:11:31 UTC 2026","passed","Tue Aug 18 14:11:31 UTC 2026","","routing and parsing","",""
"","194","enforces token name: observer sees token name even when sender sent a different nick","mod_muc_displayname — name-readonly","Tue Aug 18 14:13:12 UTC 2026","passed","Tue Aug 18 14:13:12 UTC 2026","","","",""
"","32","rejects connection when token has no room claim","mod_token_verification","Tue Aug 18 14:14:52 UTC 2026","passed","Tue Aug 18 14:14:52 UTC 2026","","join access control","",""
