"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","432","blocks stop IQ when features.livestreaming = false","mod_filter_iq_jibri (feature-based authorization)","Mon Aug 10 23:14:35 UTC 2026","passed","Mon Aug 10 23:14:35 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","78","returns 404 when the Jigasi brewery room does not exist","mod_muc_jigasi_invite","Mon Aug 10 23:15:27 UTC 2026","passed","Mon Aug 10 23:15:28 UTC 2026","","brewery room","",""
"","147","non-occupant disco#info returns <forbidden>","mod_muc_hide_all","Mon Aug 10 23:15:27 UTC 2026","passed","Mon Aug 10 23:15:27 UTC 2026","","when module is enabled","",""
"","0","encodes three-byte form for 65535","jwk.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","encode_length","ASN1","",""
"","0","nbf in the future is rejected","luajwtjitsi","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","claims","verify","",""
"","141","non-occupant disco#info to an existing room succeeds","mod_muc_hide_all","Mon Aug 10 23:15:26 UTC 2026","passed","Mon Aug 10 23:15:27 UTC 2026","","when module is disabled","",""
"","0","returns false for a nick that contains focus but is not exactly focus","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","is_focus_nick","",""
"","0","returns cached is_vpaas value when present","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","is_vpaas","",""
"","133","whitelisted domain bypasses lobby without affiliation","mod_muc_lobby_rooms","Mon Aug 10 23:15:33 UTC 2026","passed","Mon Aug 10 23:15:33 UTC 2026","","bypass paths","",""
"","18","sets session.jitsi_meet_room from room claim","mod_auth_token (ASAP / RS256)","Mon Aug 10 23:14:14 UTC 2026","passed","Mon Aug 10 23:14:14 UTC 2026","","","",""
"","0","missing aud claim when acceptedAudiences provided is rejected","luajwtjitsi","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","audience","verify","",""
"","0","type is short-lived-token","mod_short_lived_token","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","valid request service entry","external_service/credentials handler","",""
"","0","does not log a second time on the same session","mod_muc_domain_mapper","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","log_not_allowed_errors","filter_stanza","",""
"","243","history message contains <display-name> from nick for anonymous sender","mod_muc_displayname — message display-name handling","Mon Aug 10 23:15:19 UTC 2026","passed","Mon Aug 10 23:15:20 UTC 2026","","","",""
"","0","returns nil subdomain for a hyphenated-prefix host (regression: unescaped dot)","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","room_jid_split_subdomain","",""
"","0","encodes two-byte form for 255","jwk.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","encode_length","ASN1","",""
"","130","does not inject permissions when token already contains features","mod_jitsi_permissions","Mon Aug 10 23:14:52 UTC 2026","passed","Mon Aug 10 23:14:52 UTC 2026","","moderator token with features","",""
"","178","message with non-string key does not corrupt room state","mod_room_metadata_component","Mon Aug 10 23:16:55 UTC 2026","passed","Mon Aug 10 23:16:55 UTC 2026","","invalid payloads","",""
"","0","returns false for a regular user JID","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","is_transcriber","",""
"","1126","moderator cannot set blocked key ""asyncTranscription""","mod_room_metadata_component","Mon Aug 10 23:16:22 UTC 2026","passed","Mon Aug 10 23:16:23 UTC 2026","","blocked keys","",""
"","11","rejects connection when token is missing the sub claim","mod_token_verification","Mon Aug 10 23:16:58 UTC 2026","passed","Mon Aug 10 23:16:58 UTC 2026","","join access control","",""
"","0","leaves t1 unchanged when t2 is empty","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","table_add","table helpers","",""
"","1084","blocks a client from a non-whitelisted domain","mod_muc_filter_access","Mon Aug 10 23:15:22 UTC 2026","passed","Mon Aug 10 23:15:23 UTC 2026","","","",""
"","0","returns false for a room whose tenant does not start with vpaas-magic-cookie-","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","is_vpaas","",""
"","14","GET returns 404 when room does not exist","mod_muc_password_check","Mon Aug 10 23:15:41 UTC 2026","passed","Mon Aug 10 23:15:41 UTC 2026","","room lookup","",""
"","0","recognises a jicofo health-check room","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","is_healthcheck_room","",""
"","129","allows join when room is empty","mod_muc_max_occupants","Mon Aug 10 23:15:36 UTC 2026","passed","Mon Aug 10 23:15:36 UTC 2026","","","",""
"","8","sets session.jitsi_web_query_prefix to empty string when query string present but ?prefix absent","mod_jitsi_session","Mon Aug 10 23:14:53 UTC 2026","passed","Mon Aug 10 23:14:53 UTC 2026","","","",""
"","296","moderator with no features in token is allowed when groupChatRestricted is true","mod_filter_messages","Mon Aug 10 23:14:51 UTC 2026","passed","Mon Aug 10 23:14:51 UTC 2026","","","",""
"","71","returns 400 when message is missing","mod_system_chat_message","Mon Aug 10 23:16:56 UTC 2026","passed","Mon Aug 10 23:16:56 UTC 2026","","parameter validation","",""
"","135","blocks join for moderator token scoped to a different room","mod_token_verification","Mon Aug 10 23:16:58 UTC 2026","passed","Mon Aug 10 23:16:58 UTC 2026","","join access control","",""
"","0","logs an error when the file cannot be opened","mod_debug_traceback","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","dump_traceback()","",""
"","0","recognises sipjibriouta@ prefix","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","get_sip_jibri_email_prefix","",""
"","0","returns false for nil string","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","starts_with_one_of","",""
"","0","returns false for nil","util.lib","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","is_focus_jid","",""
"","0","increments count between calls producing distinct filenames","mod_debug_traceback","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","dump_traceback()","",""
"","688","does not broadcast when the resulting aggregate is unchanged","mod_audio_translation_component","Mon Aug 10 23:13:56 UTC 2026","passed","Mon Aug 10 23:13:57 UTC 2026","","delta semantics","",""
"","255","adds flip_device tag to the kicked occupant unavailable presence","mod_muc_flip","Mon Aug 10 23:15:25 UTC 2026","passed","Mon Aug 10 23:15:26 UTC 2026","","flip","",""
"","0","ignores a jibri IQ with no action attribute","mod_jibri_session","Mon Aug 10 23:13:17 UTC 2026","passed","Mon Aug 10 23:13:17 UTC 2026","","non-matching stanzas pass through unchanged","",""
