"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","917","silently ignores requests when audioTranslation.enabled is false","mod_audio_translation_component","Wed Sep 16 18:54:50 UTC 2026","passed","Wed Sep 16 18:54:51 UTC 2026","","enabled flag","",""
"","132","guest is admitted when a JWT host has already joined","mod_muc_wait_for_host","Wed Sep 16 18:57:36 UTC 2026","passed","Wed Sep 16 18:57:37 UTC 2026","","host present","",""
"","0","returns nil subdomain for a hyphenated-prefix host (regression: unescaped dot)","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","room_jid_split_subdomain","",""
"","0","encodes two-byte form for 128","jwk.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","encode_length","ASN1","",""
"","1129","non-moderator cannot update metadata","mod_room_metadata_component","Wed Sep 16 18:57:51 UTC 2026","passed","Wed Sep 16 18:57:52 UTC 2026","","authorization","",""
"","179","per-room limit lower than global restricts the room further","mod_muc_max_occupants","Wed Sep 16 18:57:09 UTC 2026","passed","Wed Sep 16 18:57:10 UTC 2026","","per-room limit","",""
"","183","non-owner with no token features receives forbidden error","mod_filesharing_component","Wed Sep 16 18:55:40 UTC 2026","passed","Wed Sep 16 18:55:40 UTC 2026","","authorization","",""
"","2","returns 404 when room does not exist","mod_muc_size","Wed Sep 16 18:57:35 UTC 2026","passed","Wed Sep 16 18:57:35 UTC 2026","","GET /room","",""
"","131","blocks unauthenticated user from sending owner config IQ","mod_token_verification","Wed Sep 16 18:58:46 UTC 2026","passed","Wed Sep 16 18:58:46 UTC 2026","","token_verification_require_token_for_moderation","",""
"","24","connects successfully with a valid RS256 token","mod_auth_token (ASAP / RS256)","Wed Sep 16 18:55:16 UTC 2026","passed","Wed Sep 16 18:55:16 UTC 2026","","","",""
"","1180","invalid JSON is ignored cleanly","mod_polls_component","Wed Sep 16 18:57:44 UTC 2026","passed","Wed Sep 16 18:57:45 UTC 2026","","validation","",""
"","0","unsupported algorithm returns error","luajwtjitsi","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","argument validation","verify","",""
"","0","prepends 0x00 when first byte is 0xFF","jwk.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","encode_integer","ASN1","",""
"","0","does not write a file when io.open fails","mod_debug_traceback","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","dump_traceback()","",""
"","0","rewrites 'to' via room_jid_match_rewrite","mod_muc_domain_mapper","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","message stanzas","filter_stanza","",""
"","244","all occupants receive an unavailable presence with a destroy reason","mod_end_conference","Wed Sep 16 18:55:30 UTC 2026","passed","Wed Sep 16 18:55:30 UTC 2026","","","",""
"","0","adds the room info field to a disco#info form","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","capability advertisement","",""
"","1183","message with no <room_metadata> child is ignored cleanly","mod_room_metadata_component","Wed Sep 16 18:58:18 UTC 2026","passed","Wed Sep 16 18:58:19 UTC 2026","","invalid payloads","",""
"","0","returns false for nil prefixes","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","starts_with_one_of","",""
"","0","finds an entry by message id","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","find_history_entry","",""
"","0","returns false for occupant object with non-recorder JID","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","is_jibri","",""
"","294","sender with no send-groupchat key in features is blocked when groupChatRestricted is true","mod_filter_messages","Wed Sep 16 18:56:09 UTC 2026","passed","Wed Sep 16 18:56:09 UTC 2026","","","",""
"","16","rejects connection with not-yet-valid token (nbf in the future)","mod_auth_token (HS256 shared secret)","Wed Sep 16 18:55:17 UTC 2026","passed","Wed Sep 16 18:55:17 UTC 2026","","","",""
"","171","relayed answers contain only names — extra fields are stripped","mod_polls_component","Wed Sep 16 18:57:37 UTC 2026","passed","Wed Sep 16 18:57:37 UTC 2026","","poll creation","",""
"","203","moderator token user admitted from lobby joins directly without password prompt","mod_muc_lobby_rooms","Wed Sep 16 18:57:06 UTC 2026","passed","Wed Sep 16 18:57:06 UTC 2026","","token_affiliation interaction","",""
"","0","wildcard in mixed list still matches","luajwtjitsi","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","verify_claim","internals","",""
"","0","returns one element when there are no dots","luajwtjitsi","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","split_token","internals","",""
"","0","recognises sipjibrioutb@ prefix","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","get_sip_jibri_email_prefix","",""
"","0","returns nil for nil table","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","table_find","table helpers","",""
"","0","returns false when no prefix in table matches","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","starts_with_one_of","",""
"","0","expired token is rejected","luajwtjitsi","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","claims","verify","",""
"","559","unions different languages requested for the same sender","mod_audio_translation_component","Wed Sep 16 18:55:02 UTC 2026","passed","Wed Sep 16 18:55:03 UTC 2026","","aggregation across receivers","",""
"","298","moderator with empty features in token is blocked when groupChatRestricted is true","mod_filter_messages","Wed Sep 16 18:56:09 UTC 2026","passed","Wed Sep 16 18:56:10 UTC 2026","","","",""
"","492","replaces the language when switching the same sender","mod_audio_translation_component","Wed Sep 16 18:54:58 UTC 2026","passed","Wed Sep 16 18:54:58 UTC 2026","","delta semantics","",""
"","0","replaces the store hint so the retraction is not archived","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","retraction","",""
"","0","returns false for a full MUC JID (slash-qualified)","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","is_focus_nick","",""
"","81","returns passcodeProtected: true when room has a password set","mod_muc_password_check","Wed Sep 16 18:57:13 UTC 2026","passed","Wed Sep 16 18:57:14 UTC 2026","","GET room info","",""
"","517","non-moderator participant cannot end the conference","mod_end_conference","Wed Sep 16 18:55:30 UTC 2026","passed","Wed Sep 16 18:55:30 UTC 2026","","","",""
"","0","logs error and skips hook when key_path is absent","mod_short_lived_token","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","config validation","",""
"","427","blocks START (recording_mode=FILE) when features.recording = false","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 16 18:55:58 UTC 2026","passed","Wed Sep 16 18:55:58 UTC 2026","","attribute case normalisation","",""
"","0","logs a not-allowed presence error once per session","mod_muc_domain_mapper","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","log_not_allowed_errors","filter_stanza","",""
"","143","non-occupant disco#info to an existing room succeeds","mod_muc_hide_all","Wed Sep 16 18:56:59 UTC 2026","passed","Wed Sep 16 18:56:59 UTC 2026","","when module is disabled","",""
"","0","returns true when string equals suffix exactly","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","ends_with","",""
"","249","JWT host arriving after lobby is triggered opens the room for new guests","mod_muc_wait_for_host","Wed Sep 16 18:57:36 UTC 2026","passed","Wed Sep 16 18:57:36 UTC 2026","","","",""
"","0","silently ignores invalid JSON in app_data (cjson.safe: returns nil, no throw)","mod_jibri_session","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","malformed app_data","",""
"","0","ignores a stanza that did not come from the main domain","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","visitor node history","",""
"","0","removes the history entry for the author","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","retraction","",""
"","1256","two clients in different subdomain rooms do not see each other","mod_muc_domain_mapper","Wed Sep 16 18:56:52 UTC 2026","passed","Wed Sep 16 18:56:54 UTC 2026","","occupant presence exchange","",""
"","441","passes stop IQ when features.recording = true","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 16 18:55:49 UTC 2026","passed","Wed Sep 16 18:55:49 UTC 2026","","recording (recording_mode=file)","",""
"","283","messages within the cap are delivered","mod_muc_limit_messages","Wed Sep 16 18:57:01 UTC 2026","passed","Wed Sep 16 18:57:01 UTC 2026","","","",""
"","3","returns 200 with a room_census array","mod_muc_census","Wed Sep 16 18:56:33 UTC 2026","passed","Wed Sep 16 18:56:33 UTC 2026","","","",""
"","0","port is 443","mod_short_lived_token","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","valid request service entry","external_service/credentials handler","",""
"","1082","blocks a client from a non-whitelisted domain","mod_muc_filter_access","Wed Sep 16 18:56:55 UTC 2026","passed","Wed Sep 16 18:56:56 UTC 2026","","","",""
"","121","a role demotion (role=participant) targeting certain participant is rejected","mod_muc_meeting_id","Wed Sep 16 18:57:11 UTC 2026","passed","Wed Sep 16 18:57:11 UTC 2026","","set admin filtering","",""
"","438","passes JvbRoomPassword through when provided","mod_filter_iq_rayo (feature-based authorization)","Wed Sep 16 18:56:07 UTC 2026","passed","Wed Sep 16 18:56:08 UTC 2026","","JvbRoomPassword header","",""
"","0","ignores a message with no replace element","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","parse_correction","",""
"","139","returns 401 when Authorization header is absent","mod_muc_end_meeting","Wed Sep 16 18:56:54 UTC 2026","passed","Wed Sep 16 18:56:54 UTC 2026","","authentication","",""
"","0","encodes single-byte length for 127","jwk.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","encode_length","ASN1","",""
"","0","fires debug_traceback/triggered event with a traceback string","mod_debug_traceback","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","dump_traceback()","",""
"","0","exp is approximately now + ttl_seconds","mod_short_lived_token","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","generateToken payload","",""
"","0","returns false for nil string","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","starts_with","",""
"","0","returns nil when the room has no history","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","find_history_entry","",""
"","426","blocks stop IQ when token has no context.features (non-moderator fallback)","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 16 18:55:54 UTC 2026","passed","Wed Sep 16 18:55:54 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","73","lobby room JID is advertised in room disco info after enable","mod_muc_lobby_rooms","Wed Sep 16 18:57:06 UTC 2026","passed","Wed Sep 16 18:57:06 UTC 2026","","lifecycle","",""
"","0","returns false for a regular user JID","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","is_focus_jid","",""
"","0","returns NULL tag (0x05) with zero length","jwk.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","encode_null","ASN1","",""
"","0","falls back to granted_jitsi_meet_context_group_id when context_group is nil","mod_jibri_session","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","client-to-jicofo pass (no room attr on jibri element)","",""
"","22","session count increases when a client connects","mod_muc_size","Wed Sep 16 18:57:36 UTC 2026","passed","Wed Sep 16 18:57:36 UTC 2026","","GET /sessions","",""
"","1130","moderator cannot set blocked key ""participants""","mod_room_metadata_component","Wed Sep 16 18:57:59 UTC 2026","passed","Wed Sep 16 18:58:00 UTC 2026","","blocked keys","",""
"","443","blocks stop IQ when context.features present but livestreaming key absent","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 16 18:55:53 UTC 2026","passed","Wed Sep 16 18:55:54 UTC 2026","","livestreaming (recording_mode=stream)","",""
"","825","session survives a Jibri start IQ targeting a non-existent room","mod_filter_iq_jibri (feature-based authorization)","Wed Sep 16 18:55:55 UTC 2026","passed","Wed Sep 16 18:55:56 UTC 2026","","robustness","",""
"","540","all non-admin occupants of the main room receive the update broadcast","mod_muc_breakout_rooms","Wed Sep 16 18:56:27 UTC 2026","passed","Wed Sep 16 18:56:27 UTC 2026","","create breakout room","",""
"","135","injects all default permissions into self-presence on join","mod_jitsi_permissions","Wed Sep 16 18:56:14 UTC 2026","passed","Wed Sep 16 18:56:14 UTC 2026","","moderator token without features","",""
"","190","JWT host is promoted and may revoke affiliations","mod_muc_allowners","Wed Sep 16 18:56:19 UTC 2026","passed","Wed Sep 16 18:56:19 UTC 2026","","moderated room","",""
"","132","non-member can join freely after lobby is disabled","mod_muc_lobby_rooms","Wed Sep 16 18:57:06 UTC 2026","passed","Wed Sep 16 18:57:06 UTC 2026","","lifecycle","",""
"","0","stamps the retraction in the tombstone","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","moderation by a moderator","",""
"","0","returns false for nil string","util.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","ends_with","",""
"","0","encodes single-byte length for 0","jwk.lib","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","encode_length","ASN1","",""
"","24","assigns a different JID to each client","mod_auth_jitsi-anonymous","Wed Sep 16 18:55:15 UTC 2026","passed","Wed Sep 16 18:55:16 UTC 2026","","","",""
"","0","parses a valid HS256 token into header, body, and signature","luajwtjitsi","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","parse_token","internals","",""
"","195","non-moderator receives full presence when hideDisplayNameForGuests is false","mod_muc_displayname — hideDisplayNameForGuests","Wed Sep 16 18:56:51 UTC 2026","passed","Wed Sep 16 18:56:51 UTC 2026","","","",""
"","2371","adopts the claims of a rotated token issued for the same room","mod_auth_token (claims on XEP-0198 resumption)","Wed Sep 16 18:55:21 UTC 2026","passed","Wed Sep 16 18:55:23 UTC 2026","","","",""
"","1644","participant can join breakout room after smacks session resume","mod_muc_breakout_rooms","Wed Sep 16 18:56:30 UTC 2026","passed","Wed Sep 16 18:56:31 UTC 2026","","smacks session resume","",""
"","0","relays a retraction when the room has no history at all","mod_muc_message_moderation","Wed Sep 16 18:54:25 UTC 2026","passed","Wed Sep 16 18:54:25 UTC 2026","","retraction","",""
"","1139","does not send broadcast to admin (focus)","mod_filesharing_component","Wed Sep 16 18:55:33 UTC 2026","passed","Wed Sep 16 18:55:34 UTC 2026","","add file","",""
